,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
154,Cheriimoya,"Living Life, In The Night",2kx5sQgmjYug0GiDh1a4sU,82,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,122517,4
155,Trippie Redd,Dark Knight Dummo,4apiNNK0jp9uqn3JDG9My1,71,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3
156,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,73,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4
157,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,74,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,4
158,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,69,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4
159,Yung Gravy,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,70,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150,4
160,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,73,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4
161,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,73,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
162,Morgan Wallen,If I Know Me,03d8S7FBY2kIzhP0E7l4rn,69,0.777,0.604,8,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,157693,4
163,Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI,74,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4
164,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,71,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
165,YoungBoy Never Broke Again,Outside Today,3sA7HKGzcKTVscdiTCrWpX,68,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105,4
166,Tyler Childers,Charleston Girl (Live),3R6yNicsZrWF8ybl02imcB,68,0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859,179720,4
167,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,70,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4
168,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,74,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
169,Beach Bunny,Sports,77G0k1La0c5Dw8bAFANcyp,72,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,4
170,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,72,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
171,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9,69,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4
172,The Alchemist,E. Coli (feat. Earl Sweatshirt),3GXSywNvYLAVUCtjMHkKDh,71,0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,132147,3
173,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,77,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
174,Dominic Fike,3 Nights,1tNJrcVe6gwLEiZCtprs1u,75,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4
175,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5,73,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,98027,3
176,Juice WRLD,Candles,1wa6QQsdSE3X2GbRljGpFk,70,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,4
177,Ozuna,Solita,7rwX0O3RlxqqIjQM8evm5E,77,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,311726,4
178,Crafting Audio,Cabin Noise Focus,3kxUcpFquT4ZdvJC1Nyu5q,75,0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628,162407,4
179,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,69,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4
180,Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo,81,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4
181,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,71,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
182,Travis Scott,ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC,73,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4
183,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,70,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4
184,JID,151 Rum,22WV03i2lBbwNVCE1g671p,70,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,4
185,Mitski,A Pearl,7fd3aMiuwHWKsTdZafjOfZ,74,0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551,156146,4
186,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,73,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
187,Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,69,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3
188,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,74,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
189,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,68,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4
190,Migos,Narcos,0wbnC9AUenxp613TYaJsGK,72,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4
191,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN,71,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,4
192,Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,74,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,4
193,Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,70,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
194,SadBoyProlific,Dead and Cold,33LizV83s7z1gwtmLiKlmv,73,0.622,0.467,2,-9.889,0,0.568,0.872,2.15e-06,0.0931,0.716,87.967,89625,5
195,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,74,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4
196,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,73,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
197,Manchester Orchestra,The Gold - Phoebe Bridgers Version,7qcXUzPwoxSBFxjTbNrV0B,72,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253,233227,3
198,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,71,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4
199,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,71,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,182493,4
200,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m,74,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4
201,Bad Bunny,Amorfoda,68QcquxCS39cQGTsRrJWIR,78,0.749,0.418,9,-7.925,0,0.0587,0.985,0.000126,0.0832,0.307,147.887,153887,3
202,Joji,Will He,7wvwXi9Z66dcH5t202vVkN,73,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4
203,Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,69,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
204,5 Seconds of Summer,Ghost Of You,1MhXdlCQPnO56T57MfmaRm,76,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
205,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY,71,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4
206,Los Ángeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,66,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4
207,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,75,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
208,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,71,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,4
209,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,68,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
210,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,74,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,176472,4
211,Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0,68,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4
212,The Plot In You,FEEL NOTHING,4xDwCYhobDehSBGUmd5H6Y,75,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,216827,4
213,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,69,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
214,Metro Boomin,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom,69,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
215,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,70,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
216,Luke Combs,Must've Never Met You,6ojicjDYUUoeE1tdSvfFo4,68,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4
217,$uicideboy$,Coma,73hmZZ7HyLgUQj2DaybfBb,68,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939,137772,4
218,Young Dolph,Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2,67,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,4
219,beabadoobee,Tired,6F5mZpEEjhsAW8UEqbIpz1,72,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,199515,4
220,Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,77,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
221,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,78,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4
222,girl in red,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,74,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,204991,4
223,Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0,72,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,240600,4
224,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,71,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4
225,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,68,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
226,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,69,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
227,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,77,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,3
228,Jeremy Zucker,comethru,18uwL0vNUanqZH0ro2QcOP,77,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4
229,XXXTENTACION,BAD!,22An65gG31JLf9n18qjdhZ,72,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
230,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,69,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,4
231,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,70,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4
232,Bad Bunny,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,75,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4
233,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,69,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
234,Sia,Snowman,7uoFMmxln0GPXQ0AcCBXRq,78,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,165907,3
235,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6,70,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4
236,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,72,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
237,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,70,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4
238,Sonder,One Night Only,74fQgHleHZ4V7Gm1XYcGkj,69,0.874,0.402,4,-5.786,1,0.0691,0.263,0.00094,0.147,0.764,119.99,195910,4
239,Lady Gaga,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,80,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4
240,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,68,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4
241,Mt. Joy,Silver Lining,0i5QVxsK3IvEDbUjTA64Li,68,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,198600,4
242,Conan Gray,Lookalike,4K3gM7kzX4POAfrs71HomN,73,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
243,Baby Smoove,Losing My Mind,2JMW1iCKgPnSqbVVhHR6wI,66,0.73,0.44,1,-13.748,0,0.229,0.0867,0.0,0.104,0.077,94.982,182335,4
244,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,70,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
245,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,80,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4
246,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,72,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,140760,4
247,Jeremy Zucker,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,74,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,169973,4
248,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,71,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4
249,Cody Jinks,Must Be The Whiskey,6VChAU4QENeLwf3OaHBJxC,66,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,4
250,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,73,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
251,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,67,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
252,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,70,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
253,Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,74,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
254,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,68,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
255,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,71,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4
256,Strawberry Guy,F Song,4z9KVNX4hmk672SJfhtQNz,70,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,224655,4
257,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),0gV5B7zmJkS1aaH9APokrH,70,0.782,0.633,8,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055,175213,4
258,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo,74,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4
259,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,72,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,227693,3
260,Troye Sivan,Strawberries & Cigarettes,3afkJSKX0EAMsJXTZnDXXJ,81,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201539,4
261,The Weeknd,Wasted Times,7DKS0rX27cCEPsK0R6tFWS,72,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4
262,YBN Nahmir,Rubbin off the Paint,6V4KHt9xu4TPEnDFoBeacT,67,0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,159916,4
263,YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R,66,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,192606,4
264,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,70,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4
265,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF,73,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4
266,Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,74,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
267,Alec Benjamin,If I Killed Someone For You,0WHi11uzahqpEtPGYCW6oQ,71,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4
268,Childish Gambino,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,70,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4
269,Lil Peep,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,72,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
270,Teddy Hyde,Sex with a Ghost,1Y2583xYzwiEXDetAB7H1Q,70,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375,240230,4
271,Only The Family,No Auto Durk,4VcPtoOpK3oBMDZJ9Ptp9f,67,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,184258,4
272,Marshmello,Spotlight,6VrCmhRBFnuGKmtNfk4jDs,72,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4
273,Calum Scott,Dancing On My Own - Tiësto Remix,2EHVjRFRSsXQaHAsys74Us,68,0.637,0.602,1,-5.546,1,0.0346,0.0176,0.000179,0.0818,0.291,122.019,222890,4
274,Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,69,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4
275,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,69,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000,4
276,Vance Joy,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,69,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4
277,Fatboibari,Moonlight Shawty,7wkgkIBYBH3xV2ob9Zmh87,70,0.671,0.184,5,-15.541,1,0.123,0.835,0.0011,0.0794,0.128,106.04,167995,4
278,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk,68,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4
279,Mike Sherm,Pimp Hoe,5kDYSgjAEPeWwrfJD5zDV6,65,0.823,0.52,1,-4.158,1,0.31,0.053,0.0,0.121,0.456,89.929,180062,4
280,Baby Keem,Baby Keem,6Hmc5Afutf4hcrjnBYNidS,67,0.929,0.653,9,-4.594,1,0.268,0.00166,7.71e-06,0.585,0.525,140.065,127864,4
281,Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,68,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
282,Bazzi,Fantasy,1i36kkhmhBxf4lYJscg5zK,74,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
283,Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7,66,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
284,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,78,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4
285,Everybody Loves an Outlaw,I See Red,5MAK1nd8R6PWnle1Q1WJvh,75,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3
286,Takeoff,Last Memory,1fvCggAYrW0VtCljtqv4h2,67,0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032,162133,4
287,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,68,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,191437,4
288,Playboi Carti,FlatBed Freestyle,5nayhWICkQGMTkisxVMbRw,69,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
289,$uicideboy$,122 Days,77o41Py1xkwaxs3200SKhW,67,0.748,0.381,6,-13.221,1,0.362,0.409,7.04e-06,0.571,0.0832,130.944,184324,4
290,Anuel AA,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,75,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,219357,4
291,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,71,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,4
292,The Marías,Cariño,55DyBUkjebkcYhDGfEXitR,68,0.647,0.385,0,-13.717,0,0.0295,0.402,0.0569,0.117,0.66,113.982,258714,4
293,King Princess,1950,0CZ8lquoTX2Dkg7Ak2inwA,70,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,225133,4
294,lovelytheband,broken,6XcfKZvJio9Z0fQy11GnNX,69,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878,4
295,King Von,Crazy Story,4eYrjXGlDycrqg7a0Wgwed,66,0.832,0.501,11,-8.885,1,0.456,0.0114,1.02e-05,0.0904,0.151,157.01,146808,4
296,Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,70,0.305,0.715,7,-7.54,1,0.0554,0.105,0.0495,0.0906,0.29,82.977,251015,4
297,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,68,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
298,George Ezra,Shotgun,4ofwffwvvnbSkrMSCKQDaC,77,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,4
299,Joji,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,70,0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914,107077,4
300,Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,82,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4
301,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,69,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
302,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,71,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
303,Lil Wayne,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8,67,0.856,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.489,122.08,324189,4
304,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,70,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
305,The Chainsmokers,This Feeling,4NBTZtAt1F13VvlSKe6KTl,72,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,4
306,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,68,0.765,0.542,1,-6.755,1,0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4
307,Novo Amor,State Lines,7CoMBpPTwQi2wPT0U0Nr9b,72,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,3
