Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
Ankit Tiwari,0.276,0.394,0.641,5PvwPy5eRO8BPwpRzCHK3D,0,0,0.0958,-6.493,0,Sunn Raha Hai,0.0312,81.932,https://api.spotify.com/v1/tracks/5PvwPy5eRO8BPwpRzCHK3D,0.335
Ankit Tiwari,0.458,0.535,0.754,4brSaQIT3bnnE41D042fgL,1.60E-06,10,0.302,-4.77,0,Tu Hai Ki Nahi,0.0562,143.862,https://api.spotify.com/v1/tracks/4brSaQIT3bnnE41D042fgL,0.435
Ankit Tiwari,0.0933,0.508,0.761,42WGQxg2lPIFBt8ZRHQ4Q4,2.00E-06,8,0.268,-5.118,0,Romantic Mashup 2,0.0422,100.011,https://api.spotify.com/v1/tracks/42WGQxg2lPIFBt8ZRHQ4Q4,0.339
Ankit Tiwari,0.332,0.595,0.61,1MhHomaXgrPMBroXkpWSSa,2.14E-06,7,0.0628,-6.887,0,Valentine's Mashup 2019,0.0499,97.974,https://api.spotify.com/v1/tracks/1MhHomaXgrPMBroXkpWSSa,0.314
Ankit Tiwari,0.443,0.555,0.588,2fwd3t4N8QNy9w7VT1zC97,4.40E-06,10,0.129,-8.555,0,"Tum Se Hi (From ""Sadak 2"")",0.0384,91.972,https://api.spotify.com/v1/tracks/2fwd3t4N8QNy9w7VT1zC97,0.41
Ankit Tiwari,0.393,0.619,0.757,5j7pU3PrmdKix8kkvPpBzE,0.00275,8,0.165,-5.877,0,Aashiqui 2 Mashup(Remix By Kiran Kamath),0.0333,97.008,https://api.spotify.com/v1/tracks/5j7pU3PrmdKix8kkvPpBzE,0.54
Ankit Tiwari,0.171,0.251,0.604,4PqjRiltcMpXoc7orVH5Dc,2.25E-06,3,0.123,-5.622,0,The Break Up Mashup,0.0431,84.643,https://api.spotify.com/v1/tracks/4PqjRiltcMpXoc7orVH5Dc,0.166
Ankit Tiwari,0.285,0.624,0.551,0ytlfwpllK3xn1SN0gNKuT,0,0,0.234,-6.871,0,"Sanam Teri Kasam (From ""Sanam Teri Kasam"")",0.033,149.97,https://api.spotify.com/v1/tracks/0ytlfwpllK3xn1SN0gNKuT,0.229
Ankit Tiwari,0.423,0.373,0.535,6UV7fmkHXKR24ZU4SlY32G,0,4,0.131,-6.158,0,Tere Liye,0.0335,81.716,https://api.spotify.com/v1/tracks/6UV7fmkHXKR24ZU4SlY32G,0.12
Ankit Tiwari,0.837,0.156,0.539,1lqvuDUmC1Z1fxmSgIIOm2,0.0101,5,0.172,-8.373,0,Tum Bin,0.0353,79.821,https://api.spotify.com/v1/tracks/1lqvuDUmC1Z1fxmSgIIOm2,0.36
Ankit Tiwari,0.291,0.691,0.829,0dRRD41kOiDQQm0eivdbUr,6.66E-06,11,0.301,-5.177,0,Piya More,0.0727,95.012,https://api.spotify.com/v1/tracks/0dRRD41kOiDQQm0eivdbUr,0.689
Ankit Tiwari,0.0207,0.699,0.665,4KfIDhVW9WUwUEouFcf6YN,0,2,0.376,-6.921,0,Dil Cheez Tujhe Dedi,0.0483,105.053,https://api.spotify.com/v1/tracks/4KfIDhVW9WUwUEouFcf6YN,0.558
Ankit Tiwari,0.135,0.491,0.845,5AHeEE61icHdlwODJNGhgh,0,4,0.284,-4.274,0,Badtameez,0.0395,105.994,https://api.spotify.com/v1/tracks/5AHeEE61icHdlwODJNGhgh,0.323
Ankit Tiwari,0.295,0.636,0.57,5StI7oCdn5t2VwQx7n2W7c,0.000367,7,0.0984,-7.021,0,Iss Qadar Pyar Hai,0.0493,185.336,https://api.spotify.com/v1/tracks/5StI7oCdn5t2VwQx7n2W7c,0.425
Ankit Tiwari,0.51,0.404,0.664,3jzMdR6oxUKSQ1WgCDHZah,1.19E-06,5,0.114,-6.527,0,Kuchh Toh Hua Hai,0.037,79.822,https://api.spotify.com/v1/tracks/3jzMdR6oxUKSQ1WgCDHZah,0.428
Ankit Tiwari,0.624,0.27,0.67,64uIY06wOtU9o8r3c1rx1x,5.68E-05,9,0.099,-6.306,0,Dil Darbadar,0.0338,86.879,https://api.spotify.com/v1/tracks/64uIY06wOtU9o8r3c1rx1x,0.538
Ankit Tiwari,0.58,0.578,0.598,0FMend2Dt9IUVDDtAPnLxO,2.95E-06,2,0.134,-5.065,0,Katra Katra,0.0293,87.994,https://api.spotify.com/v1/tracks/0FMend2Dt9IUVDDtAPnLxO,0.245
Ankit Tiwari,0.189,0.574,0.797,1TnYkFwGsWMZLiFXs2zXPf,0,1,0.205,-5.433,0,Ek Villain Mashup (Mashup By Dj Kiran Kamath)[Remix By Mashup By Dj Kiran Kamath],0.0336,102.181,https://api.spotify.com/v1/tracks/1TnYkFwGsWMZLiFXs2zXPf,0.43
Ankit Tiwari,0.215,0.296,0.59,3QLC8cl5cSwHCxGtK9r2k9,0,2,0.0977,-5.841,0,Alfazon Ki Tarah,0.0295,81.362,https://api.spotify.com/v1/tracks/3QLC8cl5cSwHCxGtK9r2k9,0.217
Ankit Tiwari,0.823,0.661,0.35,4FnJ4RB27VnGclxPhshb3g,0,0,0.0668,-10.768,0,Teluse Nuvvu Ravani,0.0356,124.909,https://api.spotify.com/v1/tracks/4FnJ4RB27VnGclxPhshb3g,0.398
Ankit Tiwari,0.218,0.39,0.704,4cFVcXdGmG7lkb4H65Y3VK,0,9,0.0904,-5.325,0,Saad Shukrana,0.0478,143.785,https://api.spotify.com/v1/tracks/4cFVcXdGmG7lkb4H65Y3VK,0.238
Ankit Tiwari,0.277,0.411,0.765,6EQxyJVaWL72LNUTL5w0J6,1.26E-05,10,0.175,-5.688,0,Ishqe Di Lat,0.04,139.653,https://api.spotify.com/v1/tracks/6EQxyJVaWL72LNUTL5w0J6,0.511
Ankit Tiwari,0.668,0.407,0.487,3HH3xlISSAhadC8bu0UDdl,0,11,0.121,-5.475,0,Tu Jo Hain,0.0332,114.251,https://api.spotify.com/v1/tracks/3HH3xlISSAhadC8bu0UDdl,0.352
Ankit Tiwari,0.638,0.371,0.409,2upbAYLg6xkB80tTxFnSCw,7.10E-05,11,0.116,-10.158,0,"Zindagi (From ""Pranaam"")",0.029,143.871,https://api.spotify.com/v1/tracks/2upbAYLg6xkB80tTxFnSCw,0.292
Ankit Tiwari,0.531,0.277,0.486,3Xcc5l56PFT7gOBPcT6bP8,0,7,0.247,-7.269,0,Soniye Dil Nayi,0.0351,78.784,https://api.spotify.com/v1/tracks/3Xcc5l56PFT7gOBPcT6bP8,0.41
Ankit Tiwari,0.569,0.291,0.566,4UF56o5RUJg3yvtJhc2Ybo,0.000472,1,0.117,-8.476,0,Sehra,0.0502,69.105,https://api.spotify.com/v1/tracks/4UF56o5RUJg3yvtJhc2Ybo,0.25
Ankit Tiwari,0.315,0.513,0.681,2bRASBbRLC48CmkrcOz6XJ,0,0,0.122,-4.451,0,Ishq Mubarak Refix,0.0441,121.712,https://api.spotify.com/v1/tracks/2bRASBbRLC48CmkrcOz6XJ,0.342
Ankit Tiwari,0.707,0.515,0.577,0CZP2tSi4IoVgwQADook7E,1.74E-05,7,0.289,-7.243,0,Pyaar De,0.0435,128.003,https://api.spotify.com/v1/tracks/0CZP2tSi4IoVgwQADook7E,0.248
Ankit Tiwari,0.694,0.671,0.61,5cBGholRbEY90jaNSOJg3j,0,2,0.129,-5.499,0,Bheegh Loon - Female,0.0306,115.894,https://api.spotify.com/v1/tracks/5cBGholRbEY90jaNSOJg3j,0.568
Ankit Tiwari,0.0716,0.593,0.825,77XrLnudmmLrJtiYRZOuuf,0.000717,11,0.369,-5.724,0,Tu Milade,0.031,127.994,https://api.spotify.com/v1/tracks/77XrLnudmmLrJtiYRZOuuf,0.407
Ankit Tiwari,0.2,0.505,0.531,2ZuMkKQXmmxAcsSFDalcPp,0,2,0.0888,-7.439,1,"Ishq Namazaa (From ""The Big Bull"")",0.0289,110.054,https://api.spotify.com/v1/tracks/2ZuMkKQXmmxAcsSFDalcPp,0.437
Ankit Tiwari,0.898,0.398,0.292,7cLL8r2zejJqJJrpkybCiM,1.49E-05,0,0.112,-12.256,1,Tay Hai,0.041,127.339,https://api.spotify.com/v1/tracks/7cLL8r2zejJqJJrpkybCiM,0.154
Ankit Tiwari,0.237,0.244,0.434,12OPfS2D9a21qwnD8JqsN1,9.06E-06,8,0.114,-9.509,1,"Phir Na Milen Kabhi (From ""Malang - Unleash The Madness"")",0.033,163.737,https://api.spotify.com/v1/tracks/12OPfS2D9a21qwnD8JqsN1,0.248
Ankit Tiwari,0.765,0.379,0.63,7KYItmZqiTnvfuO42oc6Og,0,11,0.112,-5.472,1,Agar Tu Hota,0.0293,143.87,https://api.spotify.com/v1/tracks/7KYItmZqiTnvfuO42oc6Og,0.243
Ankit Tiwari,0.899,0.378,0.393,0zlsXumKe7ymS1ANu5TDZP,0,6,0.102,-7.495,1,Galliyan (Unplugged),0.0275,169.936,https://api.spotify.com/v1/tracks/0zlsXumKe7ymS1ANu5TDZP,0.373
Ankit Tiwari,0.538,0.54,0.494,7mbIQC0jq3LwYEMCmNox4u,6.84E-06,11,0.0604,-7.174,1,"Phir Na Milen Kabhi Reprise (From ""T-Series Acoustics"")",0.0478,169.743,https://api.spotify.com/v1/tracks/7mbIQC0jq3LwYEMCmNox4u,0.312
Ankit Tiwari,0.666,0.235,0.492,2tnJyIuxWtKgITyraMXYmk,3.96E-06,11,0.167,-7.666,1,Tu Mere Paas,0.0362,140.61,https://api.spotify.com/v1/tracks/2tnJyIuxWtKgITyraMXYmk,0.211
Ankit Tiwari,0.643,0.473,0.698,3oKzTVB3MsspD89WtiLmX7,0,6,0.167,-4.95,1,Boond Boond,0.0412,143.917,https://api.spotify.com/v1/tracks/3oKzTVB3MsspD89WtiLmX7,0.309
Ankit Tiwari,0.0593,0.521,0.837,1FSYDJAlyHAabWhiGgYfDq,1.28E-05,7,0.157,-4.501,1,"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",0.0794,106.001,https://api.spotify.com/v1/tracks/1FSYDJAlyHAabWhiGgYfDq,0.48
Ankit Tiwari,0.391,0.501,0.739,6sTbnkzOtPpojgnn50cCHJ,5.77E-06,10,0.0497,-5.887,1,"Rula Diya (From ""Batla House"")",0.0495,76.006,https://api.spotify.com/v1/tracks/6sTbnkzOtPpojgnn50cCHJ,0.64
Ankit Tiwari,0.513,0.541,0.45,1NNi46OGkwecKHXfX5nRcT,0.00209,7,0.18,-8.383,1,Taarifein,0.0358,91.927,https://api.spotify.com/v1/tracks/1NNi46OGkwecKHXfX5nRcT,0.33
Ankit Tiwari,0.0304,0.496,0.903,0ua2NHOS1uyDl68aIoHtBk,0.000377,7,0.521,-3.282,1,"High Heels Te Nachche 52 Non Stop(Remix By Kedrock,Sd Style)",0.0622,129.985,https://api.spotify.com/v1/tracks/0ua2NHOS1uyDl68aIoHtBk,0.432
Ankit Tiwari,0.807,0.34,0.27,5kTUaW16n7MZzyhect8JYW,0,10,0.169,-10.613,1,O Yaara,0.0317,99.517,https://api.spotify.com/v1/tracks/5kTUaW16n7MZzyhect8JYW,0.189
Ankit Tiwari,0.771,0.445,0.281,4soYrrSaEEAV9n4EmBW3I9,0,0,0.125,-7.544,1,Yeh Dosti,0.0346,119.866,https://api.spotify.com/v1/tracks/4soYrrSaEEAV9n4EmBW3I9,0.502
Ankit Tiwari,0.93,0.403,0.311,5j815QNPbEq3e9Ciob41CA,5.37E-05,2,0.0961,-9.797,1,Yaad Hai,0.0299,139.485,https://api.spotify.com/v1/tracks/5j815QNPbEq3e9Ciob41CA,0.17
Ankit Tiwari,0.77,0.461,0.886,47WKYdFhTtRs8f21sjRqo7,1.95E-05,8,0.133,-7.469,1,Jai Ganesh Deva,0.0846,167.487,https://api.spotify.com/v1/tracks/47WKYdFhTtRs8f21sjRqo7,0.834
Ankit Tiwari,0.239,0.475,0.685,3n8DbwrM22WdQ3oIyN6sb0,0.000247,8,0.123,-8.084,1,Tere Jaane Se,0.0606,74.983,https://api.spotify.com/v1/tracks/3n8DbwrM22WdQ3oIyN6sb0,0.226
Ankit Tiwari,0.867,0.564,0.746,6r62D42jwFfA5qeunRvEqA,1.84E-06,11,0.784,-13.733,1,Tadpela Jawaniya Machhardaniya Me,0.684,160.035,https://api.spotify.com/v1/tracks/6r62D42jwFfA5qeunRvEqA,0.235
Ankit Tiwari,0.0761,0.688,0.915,706G1ILKX2NoHz2fZBWALH,1.49E-05,2,0.396,-3.56,1,Sunny Leone Mashup,0.0569,130.056,https://api.spotify.com/v1/tracks/706G1ILKX2NoHz2fZBWALH,0.724
Ankit Tiwari,0.335,0.234,0.416,5zlsJ5i5bYUWLLJSjTfKIV,0,7,0.303,-8.647,1,Koi Aur Hai,0.0464,80.025,https://api.spotify.com/v1/tracks/5zlsJ5i5bYUWLLJSjTfKIV,0.233
Anu Malik,0.0726,0.787,0.866,4RtvAfvD8lgqqBnojwaDI8,0.00292,6,0.284,-7.016,0,Gori Gori Gori Gori,0.0436,101.009,https://api.spotify.com/v1/tracks/4RtvAfvD8lgqqBnojwaDI8,0.68
Anu Malik,0.000266,0.72,0.816,75HJYgb0KguhgWBjpx5iWH,0.000213,3,0.0989,-12.099,0,Main Khiladi Tu Anari,0.039,131.193,https://api.spotify.com/v1/tracks/75HJYgb0KguhgWBjpx5iWH,0.788
Anu Malik,0.224,0.794,0.771,708PMEzm020VA9DL6Rq8ip,1.18E-05,5,0.465,-8.418,0,Ek Garam Chai Ki Pyali,0.0921,94.824,https://api.spotify.com/v1/tracks/708PMEzm020VA9DL6Rq8ip,0.624
Anu Malik,0.308,0.665,0.712,3VkPeb5ZIGkGkb9Uhvo0Ba,8.59E-05,5,0.231,-6.686,0,Dard Karaara,0.0615,165.293,https://api.spotify.com/v1/tracks/3VkPeb5ZIGkGkb9Uhvo0Ba,0.788
Anu Malik,0.548,0.59,0.596,4gjFNGQ0BodNqiOAOAOMSW,5.16E-06,5,0.463,-7.932,0,Raat Ka Nasha,0.037,83.113,https://api.spotify.com/v1/tracks/4gjFNGQ0BodNqiOAOAOMSW,0.692
Anu Malik,0.00476,0.721,0.797,31m3dg8cDdMJspJuhkirtI,7.90E-06,10,0.0621,-5.739,0,Faraar,0.036,132.99,https://api.spotify.com/v1/tracks/31m3dg8cDdMJspJuhkirtI,0.489
Anu Malik,0.0385,0.792,0.879,4s3aAlao7tek5fzliCayo0,0.00177,10,0.0708,-9.255,0,Fanah,0.0854,115.01,https://api.spotify.com/v1/tracks/4s3aAlao7tek5fzliCayo0,0.334
Anu Malik,0.0355,0.804,0.887,0XeyPW8nkg29l8CHifVKoH,1.01E-06,7,0.212,-5.169,0,"Chalti Hai Kya 9 Se 12 (From ""Judwaa 2"")",0.0418,126.011,https://api.spotify.com/v1/tracks/0XeyPW8nkg29l8CHifVKoH,0.915
Anu Malik,0.383,0.775,0.84,4ViWr3p2fbaLBcejEgxNbb,0,1,0.141,-5.074,0,O Re Kanchi,0.179,133.077,https://api.spotify.com/v1/tracks/4ViWr3p2fbaLBcejEgxNbb,0.686
Anu Malik,0.362,0.814,0.783,1nTmSgZOe81t6nG7JVnz06,0,0,0.312,-8.594,0,Sexy Sexy Mujhe Log Bole,0.147,126.314,https://api.spotify.com/v1/tracks/1nTmSgZOe81t6nG7JVnz06,0.613
Anu Malik,0.801,0.45,0.602,2XaGWcSqJdMgS9mhbSIu5j,3.40E-06,10,0.119,-9.546,0,Sun Rubia Tumse Pyar Ho Gaya,0.137,141.582,https://api.spotify.com/v1/tracks/2XaGWcSqJdMgS9mhbSIu5j,0.676
Anu Malik,0.00351,0.742,0.725,3XRygNOhor6TdxTwVBKvvf,4.30E-06,7,0.12,-8.171,0,Meri Jane Jigar,0.0352,99.987,https://api.spotify.com/v1/tracks/3XRygNOhor6TdxTwVBKvvf,0.583
Anu Malik,0.27,0.593,0.411,0kI504JSTatlZuLsqtYn3E,0.303,5,0.0807,-12.81,0,Hai Mera Dil - Instrumental,0.0333,89.936,https://api.spotify.com/v1/tracks/0kI504JSTatlZuLsqtYn3E,0.738
Anu Malik,0.0786,0.474,0.674,4mEikRi7ABZECnmb8zhXSZ,0,9,0.53,-5.747,0,Meri Chahaton Ka Samunder To Dekho,0.0336,90.131,https://api.spotify.com/v1/tracks/4mEikRi7ABZECnmb8zhXSZ,0.534
Anu Malik,0.307,0.587,0.663,3oDvwz1xEeqfVbbQcIYISm,0.548,9,0.0699,-11.621,0,Hum To Dil Se Haare - Instrumental,0.0301,82.912,https://api.spotify.com/v1/tracks/3oDvwz1xEeqfVbbQcIYISm,0.57
Anu Malik,0.874,0.376,0.158,4FT32sRs6QmBDhcAyqgnwC,0.00174,4,0.191,-19.043,0,Aanewala Kal Ek Sapna - Anu Malik Version,0.0336,79.982,https://api.spotify.com/v1/tracks/4FT32sRs6QmBDhcAyqgnwC,0.417
Anu Malik,0.0418,0.72,0.822,1J0klJbmBRIrxcq6Hcwvni,0.00153,11,0.082,-6.58,0,"Koi Jaye to Le Aaye (From ""Ghatak"")",0.0697,115.867,https://api.spotify.com/v1/tracks/1J0klJbmBRIrxcq6Hcwvni,0.737
Anu Malik,0.0567,0.742,0.921,35Z7usETYRH2c5Q2Zl6WKi,8.86E-06,6,0.0768,-6.436,0,Dum Laga Ke Haisha,0.0587,119.958,https://api.spotify.com/v1/tracks/35Z7usETYRH2c5Q2Zl6WKi,0.798
Anu Malik,0.629,0.833,0.78,4mfMJpOXbMUOXiKKnbkqV2,4.48E-06,10,0.108,-5.704,0,Aa Tayar Hoja,0.255,90.119,https://api.spotify.com/v1/tracks/4mfMJpOXbMUOXiKKnbkqV2,0.747
Anu Malik,0.0131,0.702,0.876,3dYrwWpcb5JTjRs8HikV19,1.53E-06,6,0.103,-12.335,0,My Adorable Darling,0.0451,124.115,https://api.spotify.com/v1/tracks/3dYrwWpcb5JTjRs8HikV19,0.831
Anu Malik,0.66,0.259,0.377,1wKHO8fVAtDXRVYfuj9TXb,0.000105,6,0.216,-15.336,0,"Jaanam, Jaanam, Jaanam (From ""Virodhi"")",0.0462,82.114,https://api.spotify.com/v1/tracks/1wKHO8fVAtDXRVYfuj9TXb,0.524
Anu Malik,0.741,0.634,0.344,189DQylImZ1hGZaIpAQUzx,6.09E-05,2,0.111,-11.011,1,Moh Moh Ke Dhaage (Male),0.0288,128,https://api.spotify.com/v1/tracks/189DQylImZ1hGZaIpAQUzx,0.409
Anu Malik,0.0593,0.521,0.837,1FSYDJAlyHAabWhiGgYfDq,1.28E-05,7,0.157,-4.501,1,"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",0.0794,106.001,https://api.spotify.com/v1/tracks/1FSYDJAlyHAabWhiGgYfDq,0.48
Anu Malik,0.109,0.836,0.701,0kGackDOW4tY8WZrUtQDHG,2.69E-05,0,0.103,-10.905,1,Ye Kaali Kaali Aankhen,0.082,121.836,https://api.spotify.com/v1/tracks/0kGackDOW4tY8WZrUtQDHG,0.821
Anu Malik,0.849,0.585,0.399,7uubRr0u9Zxc1Y84hEn7Xf,3.47E-06,2,0.123,-8.133,1,Moh Moh Ke Dhaage (Female),0.0286,128.03,https://api.spotify.com/v1/tracks/7uubRr0u9Zxc1Y84hEn7Xf,0.349
Anu Malik,0.168,0.712,0.391,4OvdhTOjq75CvPO6O7AWRw,9.10E-06,5,0.188,-14.142,1,Dil Mera Churaya Kyun,0.0259,109.692,https://api.spotify.com/v1/tracks/4OvdhTOjq75CvPO6O7AWRw,0.684
Anu Malik,0.0116,0.829,0.76,3ElJ4RSdrweHUb1jsPEOF8,1.04E-05,1,0.336,-5.552,1,"Lift Teri Bandh Hai (From ""Judwaa 2"")",0.106,107.01,https://api.spotify.com/v1/tracks/3ElJ4RSdrweHUb1jsPEOF8,0.773
Anu Malik,0.78,0.257,0.306,2tjWIA5GzgxOLwa89cSTZF,1.16E-06,9,0.0982,-6.876,1,Prem's Theme,0.0327,181.15,https://api.spotify.com/v1/tracks/2tjWIA5GzgxOLwa89cSTZF,0.199
Anu Malik,0.408,0.528,0.471,09alvUm3cAzvGc3xMg0WZz,9.63E-05,5,0.217,-7.763,1,Roshni Se,0.0305,137.103,https://api.spotify.com/v1/tracks/09alvUm3cAzvGc3xMg0WZz,0.251
Anu Malik,0.772,0.542,0.907,6UAnHdKaYxxJYAilFEwIF1,4.17E-06,9,0.0537,-9.463,1,Julie Julie,0.205,98.898,https://api.spotify.com/v1/tracks/6UAnHdKaYxxJYAilFEwIF1,0.76
Anu Malik,0.09,0.75,0.667,6aYKTGJniM49WxOEBH7dfR,0.00375,2,0.242,-12.141,1,Jaanam Samjha Karo,0.0584,127.853,https://api.spotify.com/v1/tracks/6aYKTGJniM49WxOEBH7dfR,0.0857
Anu Malik,0.244,0.807,0.715,1gZWlVCnwSq9y91hIvkUiB,1.35E-05,4,0.0943,-6.034,1,San Sanana,0.0833,130.936,https://api.spotify.com/v1/tracks/1gZWlVCnwSq9y91hIvkUiB,0.468
Anu Malik,0.104,0.653,0.79,0rAzohsoduKzlKrUHjVk6J,1.71E-06,2,0.141,-9.328,1,Aaila Re - Jung / Soundtrack Version,0.165,121.022,https://api.spotify.com/v1/tracks/0rAzohsoduKzlKrUHjVk6J,0.527
Anu Malik,0.702,0.43,0.437,1lHkGjJlf8z0olesZy1xYw,0,9,0.306,-6.629,1,Murshida,0.0284,80.893,https://api.spotify.com/v1/tracks/1lHkGjJlf8z0olesZy1xYw,0.509
Anu Malik,0.497,0.83,0.946,1eA9uzsUKuEWPuY7pQpXLR,0.00662,7,0.216,-8.824,1,Chupke Chupke Ghoor Na Mujhko,0.161,123.998,https://api.spotify.com/v1/tracks/1eA9uzsUKuEWPuY7pQpXLR,0.423
Anu Malik,0.0565,0.816,0.398,67VTo7nSPjXrkvGVScsdao,0,9,0.111,-16.931,1,Dekh Le - Munnabhai MBBS / Soundtrack Version,0.531,94.093,https://api.spotify.com/v1/tracks/67VTo7nSPjXrkvGVScsdao,0.514
Anu Malik,0.723,0.553,0.621,5kg2ceXdet9ZYD5EsFDDSP,0,8,0.1,-7.354,1,Chaav Laaga,0.044,139.786,https://api.spotify.com/v1/tracks/5kg2ceXdet9ZYD5EsFDDSP,0.432
Anu Malik,0.247,0.728,0.897,3Y1fnsyoiiF1RDFPsJvDkc,0.000263,2,0.0367,-9.014,1,Diwani Diwani - Chori chori Chupke Chupke / Soundtrack Version,0.229,173.791,https://api.spotify.com/v1/tracks/3Y1fnsyoiiF1RDFPsJvDkc,0.576
Anu Malik,0.205,0.464,0.303,2J09q8R9w8tjbs2audUOvv,0.591,10,0.333,-11.741,1,Theme Music - Instrumental,0.0292,150.061,https://api.spotify.com/v1/tracks/2J09q8R9w8tjbs2audUOvv,0.177
Anu Malik,0.0369,0.816,0.756,5rQLRMzIHjhjD0vtsEA5Ge,4.70E-06,0,0.422,-11.462,1,Oonchi Hai Building,0.0818,103.033,https://api.spotify.com/v1/tracks/5rQLRMzIHjhjD0vtsEA5Ge,0.74
Anu Malik,0.907,0.286,0.269,3QnLerhq9taiGuJH8WYmcm,0,5,0.122,-8.235,1,Ek Din Ke Liye,0.0452,89.115,https://api.spotify.com/v1/tracks/3QnLerhq9taiGuJH8WYmcm,0.568
Anu Malik,0.204,0.823,0.775,3SFBG5w3XFD8e1XcSCUmsU,0.000857,1,0.118,-9.493,1,Chamma Chamma Baaje Re - Sapna Awasthi & Anu Malik Version,0.169,92.938,https://api.spotify.com/v1/tracks/3SFBG5w3XFD8e1XcSCUmsU,0.69
Anu Malik,0.866,0.454,0.187,67jQwCymyPGyxDHc9Gf1k1,0.00432,9,0.0963,-13.498,1,"Sau Dard Acoustic (From ""T-Series Acoustics"")",0.0322,79.144,https://api.spotify.com/v1/tracks/67jQwCymyPGyxDHc9Gf1k1,0.339
Anu Malik,0.106,0.764,0.827,2RE8lJx0JcuXlWFvSmFJKp,0.026,2,0.0765,-4.89,1,Aala Re Aala,0.0378,124.06,https://api.spotify.com/v1/tracks/2RE8lJx0JcuXlWFvSmFJKp,0.655
Anu Malik,0.0481,0.872,0.738,41CKkUs0reG52WxJWxIqyz,0,10,0.0575,-7.548,1,Maar Sutiya,0.117,103.977,https://api.spotify.com/v1/tracks/41CKkUs0reG52WxJWxIqyz,0.966
Anu Malik,0.256,0.517,0.616,7ez6xeDxnKxJwLbf7SToAa,0.117,5,0.033,-9.092,1,Humko Maloom Hai,0.04,104.899,https://api.spotify.com/v1/tracks/7ez6xeDxnKxJwLbf7SToAa,0.402
Anu Malik,0.0168,0.789,0.812,2ju2BVgu1z0jj21188oYIY,0.000336,1,0.104,-9.45,1,Baba Meri Yeh Jawani,0.168,94.466,https://api.spotify.com/v1/tracks/2ju2BVgu1z0jj21188oYIY,0.477
Anu Malik,0.0189,0.647,0.933,5vWG0az3nJSW0fnjS3ozPL,0.00153,9,0.114,-7.379,1,Babli Badmaash,0.0475,123.985,https://api.spotify.com/v1/tracks/5vWG0az3nJSW0fnjS3ozPL,0.912
Anu Malik,0.0503,0.72,0.881,25YggnpKVkqW4BoMslNeDY,0.00283,7,0.0996,-9.187,1,Rock Star,0.102,98.02,https://api.spotify.com/v1/tracks/25YggnpKVkqW4BoMslNeDY,0.706
Anu Malik,0.695,0.464,0.458,53HtkhZUn4C6NmbLuec4B5,0,9,0.702,-14.891,1,Tere Mere Pyar Ka,0.0378,84.108,https://api.spotify.com/v1/tracks/53HtkhZUn4C6NmbLuec4B5,0.692
AR Rahman,0.159,0.883,0.334,4UJkUnfEEL8B2JZ1OQfYOO,0.000158,2,0.12,-10.651,0,Dil Bechara,0.0426,106.02,https://api.spotify.com/v1/tracks/4UJkUnfEEL8B2JZ1OQfYOO,0.747
AR Rahman,0.245,0.609,0.759,23MwjnLi2vYwS9fBuWpIMb,2.84E-05,10,0.207,-9.422,0,Munbe Vaa,0.0336,141.126,https://api.spotify.com/v1/tracks/23MwjnLi2vYwS9fBuWpIMb,0.802
AR Rahman,0.635,0.717,0.416,6bdpj89aYEBjhpsenXAsmO,1.43E-06,7,0.0976,-9.875,0,Enna Sona,0.0303,100.026,https://api.spotify.com/v1/tracks/6bdpj89aYEBjhpsenXAsmO,0.381
AR Rahman,0.108,0.582,0.748,6wBXSf1chpnyXGOSvANs0a,0,9,0.0909,-6.029,0,Thalli Pogathey,0.0349,98.228,https://api.spotify.com/v1/tracks/6wBXSf1chpnyXGOSvANs0a,0.148
AR Rahman,0.0114,0.708,0.63,5kAqEfX3NnqcGx2VhTopEn,0.0534,7,0.13,-9.223,0,Endhira Logathu Sundariye,0.0317,139.988,https://api.spotify.com/v1/tracks/5kAqEfX3NnqcGx2VhTopEn,0.348
AR Rahman,0.0205,0.658,0.728,5R2H02qNrNVdcc4R9In88i,1.50E-06,10,0.0848,-7.765,0,Ale Ale,0.121,86.978,https://api.spotify.com/v1/tracks/5R2H02qNrNVdcc4R9In88i,0.67
AR Rahman,0.0123,0.568,0.886,4mOmWSdTmf6fSAibGWCKp7,3.40E-05,6,0.361,-7.983,0,Mental Manadhil,0.081,160.054,https://api.spotify.com/v1/tracks/4mOmWSdTmf6fSAibGWCKp7,0.846
AR Rahman,0.716,0.57,0.442,0aI4SOX8BknvAfOs607FlV,0.000788,2,0.0922,-9.656,0,Neethanae,0.043,73.963,https://api.spotify.com/v1/tracks/0aI4SOX8BknvAfOs607FlV,0.53
AR Rahman,0.0897,0.786,0.624,2hBBaxbu7oZQSW2wEJmIeJ,0.0178,7,0.0931,-9.015,0,Afreeda,0.0596,93.017,https://api.spotify.com/v1/tracks/2hBBaxbu7oZQSW2wEJmIeJ,0.295
